Titre,Est_Predateur,oa_works,oa_cited,oa_found,cr_has_doi,Publisher,Impact_Ratio
Statistika: Statistics and Economy Journal,0,126,159,1,1,Czech Statistical Office,1.2519685039370079
Временник Пушкинской комиссии,0,0,0,0,1,Russian Institute of Art History,0.0
International Journal of Information Technology & Business Management,1,0,0,0,1,Palgrave Macmillan UK,0.0
Global Journal of Business and Social Science Review,1,474,760,1,1,SAGE Publications,1.6
دانش آب و هیدرولیک,0,0,0,0,0,Unknown,0.0
Revista Cerrados,0,318,284,1,1,Universidade Estadual de Montes Claros (UNIIMONTES),0.890282131661442
"Вестник Кемеровского государственного университета. Серия: политические, социологические и экономические науки",0,187,2,1,1,Amur State University,0.010638297872340425
Avid Science,1,0,0,0,1,Routledge,0.0
La Aljaba,0,192,414,1,1,Universidad Nacional de La Pampa,2.145077720207254
Acta Technica Jaurinensis,0,449,1389,1,1,Szechenyi Istvan University,3.0866666666666664
Joseph Publishing Group,1,0,0,0,1,Academic Frontiers Publishing Group,0.0
IAMURE Multidisciplinary Research,1,155,150,1,1,International Association for Multidisciplinary Research (IAMURE),0.9615384615384616
Academy of International Research in Management and Business Realities,1,0,0,0,1,Universitas Merdeka Malang,0.0
Revista Facultad de Jurisprudencia,0,117,79,1,1,Pontifica Universidad Catolica del Ecuador,0.6694915254237288
International Journal of Computer Systems,1,5501,28909,1,1,Springer International Publishing,5.254271174118502
International Journal of Education and the Arts,0,263,2552,1,1,BRILL,9.666666666666666
"Revista Ciudades, Estados y Política",0,147,117,1,1,Universidad Nacional de Colombia,0.7905405405405406
Психология человека в образовании,0,0,0,0,1,Akademizdatcenter Nauka,0.0
Journal of Integrative Bioinformatics,0,561,6624,1,1,Springer Singapore,11.786476868327401
International Journal of Computer Applications Technology and Research,1,1360,3663,1,1,Association of Technology and Science,2.691403379867744
iScience,0,13710,203982,1,1,Elsevier BV,14.877251841587046
Jurnal Studi Islam dan Kemuhammadiyahan,0,61,48,1,1,Universitas Muhammadiyah Yogyakarta,0.7741935483870968
Revista de Studii Financiare,0,0,0,0,1,IFIASA (Ideas Forum International Academic and Scientific Association),0.0
OASP Journals,1,0,0,0,1,Oxford University Press,0.0
International Journal of Mathematics And Computer Research,1,557,380,1,1,Valley International,0.6810035842293907
AppliedChem,0,117,519,1,1,MDPI AG,4.398305084745763
Journal of Philosophy in Schools,0,154,486,1,1,Continuum,3.1354838709677417
Cresco Online Publishing [alt],1,0,0,0,1,Böhlau Verlag,0.0
Materials Open,0,201,2846,1,1,World Scientific Pub Co Pte Ltd,14.089108910891088
Psych,0,32748,1088613,1,1,MDPI AG,33.24110659867477
Academic and Business Research Institute,1,0,0,0,1,Dongguk Business Research Institute,0.0
International Journal of Innovative Technology and Research,1,4128,72559,1,1,Amplionix LLP,17.573020101719546
Phoînix,0,276,63,1,1,Revista Phoinix,0.22743682310469315
First Independent Scientific Journal,1,0,0,0,1,Universitas Islam Lamongan,0.0
International Journal of Agricultural Sciences and Veterinary Medicine,1,28,28,1,1,International Academy of Science and Higher Education,0.9655172413793104
International Journal of Fundamental & Applied Sciences,1,107,119,1,1,Maharani Lakshmi Ammanni College for Women,1.1018518518518519
Halk Sağlığı Hemşireliği Dergisi,0,146,142,1,1,Halk Sagligi Hemsireligi Dernegi,0.9659863945578231
Геохімія техногенезу,0,0,0,0,0,Unknown,0.0
"International Journal of Management, Accounting & Economics",1,241,2501,1,1,Asosiasi Riset Ilmu Manajemen dan Bisnis Indonesia,10.334710743801653
Journal of Experimental Biology and Agricultural Sciences,1,1257,5179,1,1,Journal of Experimental Biology and Agricultural Sciences,4.116852146263911
Sai Om Publications,1,0,0,0,1,IEEE,0.0
Unnes Journal of Public Health,0,239,1401,1,1,Universitas Negeri Semarang,5.8375
International Journal of Pharmaceutical & Research Science,1,205,486,1,1,AkiNik Publications,2.3592233009708736
Indo American Journal of Pharmaceutical Research,1,514,1343,1,1,Indo Global Journal of Pharmaceutical Sciences,2.607766990291262
Engramma,0,0,0,0,0,Unknown,0.0
Medioevi,0,0,0,0,0,Unknown,0.0
Islamic Economics Journal,0,129,482,1,1,Routledge,3.707692307692308
National College of Physicians,1,0,0,0,1,Sri Lanka Journals Online (JOL),0.0
Projets de Paysage,0,768,842,1,1,OpenEdition,1.0949284785435631
Pharmacognosy: Journal of Pharmacognosy and Phytochemistry,1,14622,47977,1,1,Wiley,3.280927306298297
Ephata,0,11,5,1,1,Universidade Catolica Portuguesa,0.4166666666666667
Science Reuters,1,0,0,0,1,National Academy of Sciences of Ukraine (Co. LTD Ukrinformnauka) (Publications),0.0
International Research E-Journals,1,0,0,0,1,Radio Cosmology Research Laboratory Universiti Malaya,0.0
Tecnologías para la Investigación en Segundas Lenguas,0,32,37,1,1,Edicions de la Universitat de Barcelona,1.121212121212121
Advancements in Science,1,229,18,1,1,Yayasan Pendidikan Islam Daarut Thufulah,0.0782608695652174
Rocznik Teologiczny,0,246,62,1,1,Chrzescijanska Akademia Teologiczna w Warszawie,0.25101214574898784
Advanced Institute of Convergence Information Technology,1,0,0,0,1,Korean Institute of Information Technology,0.0
Kaiak,0,0,0,0,0,Unknown,0.0
BMC Psychology,0,3513,40195,1,1,Springer Science and Business Media LLC,11.438531587933978
Revista Brasileira de Agroecologia,0,1865,1715,1,1,Associacao Brasileira De Agroecologia,0.9190782422293676
International Journal of Innovative Interdisciplinary Research,1,0,0,0,1,Wiley,0.0
Cuadernos de Historia Contemporánea,0,1166,1134,1,1,Universidad Complutense de Madrid (UCM),0.9717223650385605
Nordic Journal of Library and Information Studies,0,85,108,1,1,Det Kgl. Bibliotek/Royal Danish Library,1.255813953488372
Experiment,1,6166,148696,1,1,Walter de Gruyter GmbH,24.111561537214204
Avances del Cesor,0,279,336,1,1,Universidad Nacional de Rosario,1.2
Cafet Innova Technical Society,1,0,0,0,1,LLC MedTestInfo,0.0
Extracta Mathematicae,0,537,1373,1,1,Universidad de Extremadura - Servicio de Publicaciones,2.5520446096654275
Tidsskrift for Samfunnsforskning,0,808,3077,1,1,Scandinavian University Press,3.8034610630407912
International Journal of Multidisciplinary Research and Modern Education,1,0,0,0,1,AkiNik Publications,0.0
Shanghai yufang yixue,0,570,119,1,1,Stanford University Press,0.2084063047285464
Journal of Digital Social Research,0,154,892,1,1,DIGSUM (Centre for Digital Social Research),5.754838709677419
International Journal of Advances in Applied Mathematics and Mechanics,1,1,1,1,1,Global Science Press,0.5
Research Opinions in Animal and Veterinary Sciences,1,0,0,0,1,Research Opinions in Animal and Veterinary Sciences,0.0
Sustainable Operations and Computers,0,129,6608,1,1,Elsevier BV,50.83076923076923
International Journal of Film and Media Arts,0,19,86,1,1,Universidade Lusofona,4.3
Inform: Jurnal Ilmiah Bidang Teknologi Informasi dan Komunikasi,0,248,720,1,1,Dr. Soetomo University,2.891566265060241
"International Journal of Advanced Research in Science, Engineering and Technology",1,1,0,1,1,Sretechjournal Publication,0.0
Реальная клиническая практика: данные и доказательства,0,0,0,0,1,Fersman Mineralogical Museum of the Russian Academy of Sciences,0.0
Jurnal El-Thawalib,0,216,131,1,1,IAIN Padangsidimpuan,0.6036866359447005
Crown Journals,1,0,0,0,1,University of Toronto Press,0.0
Rivista di Estetica,0,1068,1083,1,1,OpenEdition,1.0130963517305893
Sciedu Press,1,151,1039,1,1,Rescue Press and Service SA,6.8355263157894735
Нанотехнологии в строительстве,0,0,0,0,1,Ob'edinennaya Redakcya OOO,0.0
Research in Film and History,0,0,0,0,1,Indiana University Press,0.0
Princípios,0,204,136,1,1,Lepidus Tecnologia,0.6634146341463415
نشریه پژوهش‌های زعفران,0,0,0,0,0,Unknown,0.0
Galilæana,0,0,0,0,0,Unknown,0.0
Comptes Rendus. Géoscience,0,1997,52972,1,1,Cellule MathDoc/Centre Mersenne,26.51251251251251
International Research Journal of Applied Finance,1,0,0,0,1,Vahlen,0.0
"International Agency for Development of Culture, Education and Science",1,0,0,0,1,Cambridge University Press,0.0
Juara,0,378,1234,1,1,STKIP Muhammadiyah Kuningan,3.2559366754617414
Linguagem em Foco,0,263,176,1,1,Revista Linguagem em Foco,0.6666666666666666
"Journal of Tourism, Hotels and Heritage",0,172,104,1,1,Egypts Presidential Specialized Council for Education and Scientific Research,0.6011560693641619
Asian Journal of English Language Studies (AJELS),0,0,0,0,1,"Department of English, Faculty of Arts and Letters, University of Santo Tomas",0.0
KnowledgesPublisher,1,0,0,0,0,Unknown,0.0
International Journal of Global Communications,1,0,0,0,1,"Rowman & Littlefield Publishers, Inc.",0.0
Grasses,0,114,185,1,1,Wiley,1.608695652173913
Proceedings of the Nigerian Society of Physical Sciences,0,41,21,1,1,Nigerian Society of Physical Sciences,0.5
Genealogy,0,835,3037,1,1,MDPI AG,3.632775119617225
Har Krishan Bhalla & Sons,1,0,0,0,1,Manohar Publishers & Distributors,0.0
eJournals of Academic Research & Reviews,1,0,0,0,1,Özgür Yayınları,0.0
International Clinical Neuroscience Journal,0,187,573,1,1,Maad Rayan Publishing Company,3.047872340425532
Medico Research Chronicles,1,166,94,1,1,Medico Edge Publication,0.562874251497006
Global Science Research Journals,1,0,0,0,1,Sadguru Journals,0.0
American Research Publications,1,0,0,0,1,MDPI AG,0.0
The Journal of Independent Teaching and Learning,0,99,195,1,1,Hong Kong University Press,1.95
Multimodal Transportation,0,171,1691,1,1,Elsevier BV,9.831395348837209
Modern Stochastics: Theory and Applications,0,323,857,1,1,VTeX,2.6450617283950617
Environmental Research: Food Systems,0,81,111,1,1,IOP Publishing,1.353658536585366
Journal of Austrian-American History,0,107,49,1,1,The Pennsylvania State University Press,0.4537037037037037
"Histoire, Médecine et Santé",0,450,330,1,1,OpenEdition,0.7317073170731707
Endocrine Oncology,0,161,822,1,1,Humana Press,5.074074074074074
International Journal of Scientific Engineering and Technology,1,838,2112,1,1,Diva Enterprises Private Limited,2.5172824791418353
Revista Crítica de Ciências Sociais,0,1211,5707,1,1,OpenEdition,4.708745874587459
مجله انفورماتیک سلامت و زیست پزشکی,0,0,0,0,1,Taj Institute of Higher Education,0.0
Lua Nova: Revista de Cultura e Política,0,1366,11045,1,1,FapUNIFESP (SciELO),8.07973664959766
Revista Jurídica Jalisciense,0,80,4,1,1,Universidad de Guadalajara,0.04938271604938271
Oriental Journal of Computer Science and Technology,1,519,1539,1,1,Oriental Scientific Publishing Company,2.9596153846153848
Structural Dynamics,0,6602,245778,1,1,Springer Berlin Heidelberg,37.22217174011813
"International Letters of Chemistry, Physics and Astronomy",1,2244,5346,1,1,AOA Academic Open Access Ltd.,2.381291759465479
International Journal of School Social Work,0,86,349,1,1,Oxford University Press,4.011494252873563
"Universidad, Escuela y Sociedad",0,119,112,1,1,Editorial de la Universidad de Granada,0.9333333333333333
Stringer Open,1,0,0,0,1,Springer International Publishing,0.0
ijManager – Online Journal Management,1,0,0,0,1,IGI Global,0.0
Turkish Journal of Forestry,0,1581,22256,1,1,The Scientific and Technological Research Council of Turkey (TUBITAK-ULAKBIM) - DIGITAL COMMONS JOURNALS,14.06826801517067
Revista Científica e-Locução,0,144,34,1,1,Faculdade de Ciencias Sociais Aplicadas de Extrema,0.23448275862068965
The European Scientific Community,1,0,0,0,1,Routledge,0.0
Mires and Peat,0,74,1789,1,1,Stiftung Moorbibliothek,23.85333333333333
International Society for Engineers and Researchers,1,0,0,0,1,Association For Science (Publications),0.0
International Journal of Innovative Pharmaceutical Research,1,0,0,0,1,Brieflands,0.0
Journal of Craniovertebral Junction and Spine,0,839,7662,1,1,Medknow,9.121428571428572
International Journal of Mathematics and Statistics Invention,1,49,39,1,1,Quest Journals,0.78
Human Brain Mapping,0,7638,513284,1,1,Wiley,67.1925644717895
"Mechanics, Materials Science & Engineering Journal",1,0,0,0,1,Springer New York,0.0
Jurnal Penelitian Pendidikan,0,5246,12383,1,1,Universitas Pendidikan Indonesia (UPI),2.3600152468077
Pyrex Journals,1,0,0,0,1,Oxford University Press,0.0
International Educative Research Foundation And Publisher,1,0,0,0,1,Budapest International Research and Critics Institute,0.0
Journal of Airline and Airport Management,0,70,444,1,1,Omnia Publisher SL,6.253521126760563
Problemy Prawa Karnego,0,108,37,1,1,University of Silesia in Katowice,0.3394495412844037
Журнал инфектологии,0,542,262,1,1,Pleiades Publishing Ltd,0.48250460405156537
Lecture Notes on Software Engineering,1,587056,8597834,1,1,EJournal Publishing,14.645654510550083
Agrarian,0,1180,31333,1,1,Universidade Federal de Grande Dourados,26.53090601185436
eLight,0,108,5590,1,1,Springer Science and Business Media LLC,51.28440366972477
Journal of Scientific Research and Development [alt],1,0,0,0,1,Böhlau Verlag,0.0
InMediaciones de la Comunicación,0,428,812,1,1,Universidad ORT Uruguay,1.8927738927738929
"International Institute for Science, Technology and Education",1,0,0,0,1,OLIMP,0.0
Revista Geográfica Acadêmica,0,96,277,1,1,Universidade Federal de Roraima,2.8556701030927836
BJR|case reports,0,0,0,0,1,Oxford University Press (OUP),0.0
Fedro,0,53,9,1,1,Pàtron editore,0.16666666666666666
International Review of Management and Business Research,1,561,3485,1,1,Academy of IRMBR,6.201067615658363
Journal of Research on History of Medicine,0,19,5,1,1,Science Publishing Group,0.25
International Journal of Research in Aeronautical and Mechanical Engineering,1,0,0,0,1,Canadian Center of Science and Education,0.0
Facta Universitatis. Series: Mechanical Engineering,0,398,7041,1,1,University of Nis,17.646616541353385
Research in Learning Technology,0,935,20887,1,1,Association for Learning Technology,22.31517094017094
International Journal of Medical Toxicology and Forensic Medicine,0,483,1140,1,1,Negah Scientific Publisher,2.355371900826446
Advanced Technology & Science,1,2359,97876,1,1,Science & Engineering Research Support soCiety,41.4728813559322
Нижневолжский археологический вестник,0,0,0,0,1,"Order Sign of Honor the Institute of History, Language and Literature UFRC RAS",0.0
INREWI,1,0,0,0,0,Unknown,0.0
International Journal of Adolescence and Youth,0,1248,18251,1,1,1517 Media,14.612489991993595
Journal of Education and Sociology,1,53,41,1,1,JSTOR,0.7592592592592593
International Journal of Endocrinology,0,2354,64066,1,1,Springer International Publishing,27.20424628450106
Psychology of Language and Communication,0,300,2114,1,1,University of Warsaw,7.023255813953488
Australian Journal of Business and Management Research,1,442,4685,1,1,New South Wales Research Centre Australia (NSWRCA),10.575620767494357
Biologica Nyssana,0,67,36,1,1,University Library in Kragujevac,0.5294117647058824
Journal of New Sciences,1,374,922,1,1,Colloquium,2.458666666666667
Journal of the Belgian Society of Radiology,0,945,3689,1,1,"Ubiquity Press, Ltd.",3.8995771670190273
Research & Reviews,1,1606,274460,1,1,Elsevier BV,170.7902924704418
International Journal of Language Learning and Applied Linguistics World,1,0,0,0,1,Macmillan Education UK,0.0
Philobiblon,0,300,134,1,1,Cambridge University Press,0.44518272425249167
International Journal of Bipolar Disorders,0,425,9775,1,1,Wiley,22.94600938967136
"Evolution, Medicine and Public Health",0,481,10230,1,1,Oxford University Press (OUP),21.224066390041493
Computer Science Journals,1,0,0,0,1,Eco Science Journals,0.0
Biohelikon,1,0,0,0,0,Unknown,0.0
"The Business Review, Cambridge",1,0,0,0,1,"IBA Karachi, Business Review",0.0
Scholars Academic and Scientific Publishers,1,0,0,0,1,Axiom Academic Publishers,0.0
Hiperboreea Journal,1,557,233,1,1,The Pennsylvania State University Press,0.4175627240143369
La Propiedad Inmaterial,0,208,315,1,1,Universidad Externado de Colombia,1.507177033492823
Dimensiones Turísticas,0,140,190,1,1,"Academia Mexicana de Investigacion Turistica, A.C.",1.3475177304964538
RELACult,0,1607,528,1,1,Centro Latino-Americano de Estudos em Cultura - CLAEC,0.3283582089552239
